timestamp,open,high,low,close,volume
1420188600000,1.20484,1.20498,1.20454,1.20465,646.91
1420188900000,1.20465,1.20498,1.2045,1.20472,598.81
1420189200000,1.20473,1.20494,1.20425,1.20445,816.72
1420189500000,1.20445,1.20452,1.2039,1.20445,907.91
1420189800000,1.20445,1.20511,1.20428,1.20456,701.76
1420190100000,1.20456,1.20468,1.20406,1.20415,551.76
1420190400000,1.20415,1.20457,1.204,1.20445,472.11
1420190700000,1.20445,1.20503,1.20418,1.2046,655.23
1420191000000,1.20462,1.20538,1.20453,1.20529,803.04
1420191300000,1.20529,1.2055,1.20485,1.20485,729.02
1420191600000,1.20485,1.20547,1.20476,1.2053,692.33
1420191900000,1.20531,1.20558,1.20521,1.20555,545.66
1420192200000,1.20557,1.20607,1.20542,1.20576,549.06
1420192500000,1.20575,1.20593,1.20559,1.20582,365.03
1420192800000,1.20579,1.20581,1.20497,1.20519,480.58
1420193100000,1.2052,1.20541,1.20506,1.2051,290.23
1420193400000,1.2051,1.2051,1.2044,1.20467,440.35
1420193700000,1.20467,1.20506,1.20448,1.20485,521.48
1420194000000,1.20486,1.20496,1.20447,1.20458,394.63
1420194300000,1.20458,1.20465,1.20423,1.20427,385.82
1420194600000,1.20426,1.20447,1.20425,1.20445,279.59
1420194900000,1.20443,1.20489,1.20437,1.20482,388.91
1420195200000,1.20481,1.20486,1.20453,1.20477,362.48
1420195500000,1.20479,1.20482,1.2045,1.2048,255.28
1420195800000,1.20479,1.20525,1.20478,1.20518,253.62
1420196100000,1.20519,1.20527,1.20484,1.20509,356.71
1420196400000,1.2051,1.20551,1.20489,1.20551,418.21
1420196700000,1.20551,1.2056,1.20519,1.20519,463.53
1420197000000,1.2052,1.2054,1.20489,1.2049,360.32
1420197300000,1.2049,1.2053,1.2049,1.2051,309.17
1420197600000,1.2051,1.2054,1.20496,1.20528,354.28
1420197900000,1.20525,1.20539,1.20524,1.2053,172.07
1420198200000,1.20529,1.2053,1.20486,1.20517,349.13
1420198500000,1.20519,1.20583,1.20519,1.2057,449.99
1420198800000,1.20573,1.20573,1.20485,1.20488,499.33
1420199100000,1.20488,1.20507,1.20449,1.20464,433.22
1420199400000,1.20464,1.20509,1.20455,1.20497,632.81
1420199700000,1.20497,1.20549,1.20494,1.20544,438.45
1420200000000,1.20543,1.20549,1.2045,1.20478,507.52
1420200300000,1.20478,1.2051,1.20464,1.20467,299.78
1420200600000,1.20464,1.20466,1.20423,1.20434,484.56
1420200900000,1.20435,1.20466,1.20415,1.20448,399.49
1420201200000,1.20447,1.2048,1.20447,1.20465,421.73
1420201500000,1.20466,1.20499,1.20416,1.2042,477.19
1420201800000,1.2042,1.20426,1.204,1.20407,468.46
1420202100000,1.20409,1.20446,1.20409,1.20434,545.94
1420202400000,1.20435,1.20436,1.20413,1.2042,373.23
1420202700000,1.20419,1.20423,1.20366,1.20366,449.87
1420203000000,1.20367,1.20376,1.20355,1.20376,352.22
1420203300000,1.20377,1.20392,1.2037,1.20382,384.36
1420203600000,1.20382,1.20392,1.20377,1.20387,295.66
1420203900000,1.20388,1.20393,1.20375,1.2038,305.7
1420204200000,1.2038,1.20444,1.20378,1.20414,677.81
1420204500000,1.20414,1.20439,1.20404,1.20424,517.91
1420204800000,1.20424,1.20425,1.20294,1.20305,966.01
1420205100000,1.20305,1.20345,1.20256,1.20262,1095.68
1420205400000,1.20263,1.20306,1.20263,1.20286,590.15
1420205700000,1.20286,1.20294,1.20272,1.20274,359.97
1420206000000,1.20273,1.20317,1.20273,1.20304,463.41
1420206300000,1.20304,1.20364,1.20303,1.20344,700.62
1420206600000,1.20344,1.20365,1.20316,1.20316,437.39
1420206900000,1.20316,1.20337,1.20305,1.20311,416.14
1420207200000,1.20311,1.20337,1.20294,1.20294,701.79
1420207500000,1.20294,1.20294,1.20265,1.20286,683.1
1420207800000,1.20288,1.20324,1.20286,1.20314,640.79
1420208100000,1.20315,1.20318,1.20287,1.20305,604.16
1420208400000,1.20305,1.20318,1.20266,1.20285,591.72
1420208700000,1.20283,1.20297,1.20256,1.20261,364.4
1420209000000,1.2026,1.20273,1.20246,1.20248,561.26
1420209300000,1.20247,1.20248,1.20141,1.20144,939.27
1420209600000,1.20143,1.20177,1.20087,1.20163,1224.72
1420209900000,1.20166,1.20181,1.20105,1.20138,826.25
1420210200000,1.20138,1.20207,1.20131,1.2019,1032.64
1420210500000,1.2019,1.20194,1.2014,1.20148,779.63
1420210800000,1.20147,1.20292,1.20147,1.20155,1414.22
1420211100000,1.20155,1.20288,1.20134,1.20279,1448.38
1420211400000,1.20281,1.20322,1.20206,1.20206,1153.79
1420211700000,1.20206,1.20208,1.2012,1.2015,1450.62
1420212000000,1.20148,1.20215,1.20128,1.20215,977.52
1420212300000,1.20215,1.20217,1.20175,1.20205,934.24
1420212600000,1.20204,1.20209,1.20155,1.20164,910.63
1420212900000,1.20165,1.20264,1.20164,1.20247,992.29
1420213200000,1.20245,1.20308,1.20237,1.20282,1012.76
1420213500000,1.20278,1.20306,1.20234,1.20286,750.86
1420213800000,1.20288,1.20303,1.20256,1.20258,863.74
1420214100000,1.20258,1.20317,1.20235,1.20314,1006.49
1420214400000,1.20314,1.20317,1.2027,1.2027,943.73
1420214700000,1.20273,1.20287,1.20256,1.20265,542.91
1420215000000,1.20267,1.20319,1.20239,1.20256,947.33
1420215300000,1.20256,1.20258,1.20195,1.20257,902.35
1420215600000,1.20258,1.20296,1.20247,1.20287,947.18
1420215900000,1.20287,1.20296,1.20246,1.20255,691.53
1420216200000,1.20254,1.20254,1.20186,1.202,675.03
1420216500000,1.202,1.20231,1.20173,1.20214,624.49
1420216800000,1.20214,1.20215,1.2014,1.20176,587.39
1420217100000,1.20179,1.20197,1.20137,1.20146,399.28
1420217400000,1.20146,1.20146,1.20101,1.2011,686.72
1420217700000,1.20108,1.20139,1.20075,1.20139,783.53
1420218000000,1.20139,1.20159,1.20114,1.20123,574.03
1420218300000,1.20123,1.2013,1.20075,1.20088,511.15
1420218600000,1.20088,1.20126,1.20045,1.20112,908.39
1420218900000,1.2011,1.20126,1.20096,1.20117,358.86
1420219200000,1.20117,1.20136,1.20111,1.2013,292.65
1420219500000,1.20128,1.2013,1.20108,1.20116,339.63
1420219800000,1.20116,1.20116,1.20042,1.20068,548.11
1420220100000,1.20067,1.20077,1.20039,1.20059,379.68
1420220400000,1.20059,1.2009,1.20056,1.2008,330
1420220700000,1.2008,1.20096,1.20068,1.20077,402.39
1420221000000,1.20077,1.20079,1.2006,1.20068,306.91
1420221300000,1.20068,1.20104,1.20067,1.20097,380.8
1420221600000,1.201,1.2011,1.20081,1.20108,436.5
1420221900000,1.20109,1.20136,1.20087,1.20098,288.38
1420222200000,1.20101,1.20137,1.20101,1.20125,256.86
1420222500000,1.20126,1.20128,1.2011,1.20114,202.45
1420222800000,1.20116,1.2014,1.20116,1.20139,235.27
1420223100000,1.20139,1.20156,1.2013,1.20139,286.98
1420223400000,1.2014,1.20154,1.20139,1.20146,246.97
1420223700000,1.20147,1.20154,1.20118,1.20135,264.33
1420224000000,1.20136,1.20148,1.20136,1.20139,187.38
1420224300000,1.20138,1.20138,1.20118,1.2012,162.75
1420224600000,1.2012,1.20131,1.20108,1.20116,390.09
1420224900000,1.20119,1.20125,1.2011,1.20121,334.8
1420225200000,1.2012,1.2012,1.20096,1.20105,273.05
1420225500000,1.20105,1.2011,1.20066,1.20075,246.22
1420225800000,1.20074,1.20097,1.2007,1.20091,226.57
1420226100000,1.20091,1.20108,1.2009,1.20105,162.23
1420226400000,1.20105,1.20114,1.20081,1.20085,157.06
1420226700000,1.20085,1.20091,1.20048,1.20053,395.34
1420227000000,1.20053,1.20072,1.20042,1.20066,387.51
1420227300000,1.20066,1.20094,1.20065,1.20076,279.06
1420227600000,1.20075,1.20079,1.20056,1.20076,316.81
1420227900000,1.20075,1.20099,1.20075,1.20081,260.2
1420228200000,1.20081,1.20087,1.20065,1.20066,281.55
1420228500000,1.20065,1.20076,1.20049,1.20056,335.64
1420228800000,1.20055,1.20062,1.2005,1.2005,315.96
1420229100000,1.2005,1.20051,1.2003,1.20035,363.33
1420229400000,1.20035,1.20088,1.20026,1.20033,720.72
1420229700000,1.20033,1.20044,1.20019,1.20021,551.53
1420230000000,1.20022,1.20036,1.20016,1.20021,326.91
1420230300000,1.20021,1.20033,1.20016,1.20031,273
1420230600000,1.2003,1.20041,1.20026,1.20037,392.25
1420230900000,1.20038,1.20042,1.20034,1.20039,215.21
1420231200000,1.20039,1.20046,1.20035,1.20035,521.73
1420231500000,1.20035,1.20051,1.20029,1.20036,370.57
1420231800000,1.20035,1.20041,1.20033,1.20037,311.88
1420232100000,1.20037,1.20047,1.20032,1.20034,559.01
1420232400000,1.20035,1.20061,1.20031,1.2006,371.07
1420232700000,1.2006,1.20063,1.20042,1.20046,257.94
1420233000000,1.20047,1.20047,1.20039,1.20041,211.4
1420233300000,1.20042,1.20043,1.20035,1.20035,98.03
1420233600000,1.20035,1.20043,1.20016,1.20022,231.55
1420233900000,1.2002,1.2003,1.20017,1.20028,245.01
1420234200000,1.20028,1.2003,1.20018,1.20019,125.17
1420234500000,1.2002,1.2002,1.20013,1.20014,115.89
1420234800000,1.20014,1.20014,1.20009,1.2001,193.3
1420235100000,1.2001,1.20019,1.20006,1.2001,282.47
1420235400000,1.2001,1.20025,1.2001,1.2002,358.46
1420235700000,1.20021,1.2003,1.20004,1.20017,423.87
1420408800000,1.19495,1.19506,1.18677,1.19253,580.57
1420409100000,1.19253,1.19453,1.1903,1.19111,1193.92
1420409400000,1.19102,1.194,1.19052,1.19353,771.8
1420409700000,1.19359,1.19359,1.19229,1.1935,826.27
1420410000000,1.1935,1.19417,1.19304,1.19379,551.62
1420410300000,1.19375,1.1945,1.19361,1.19383,524.24
1420410600000,1.19383,1.19437,1.19349,1.19408,400.63
1420410900000,1.19408,1.1947,1.19379,1.19458,339.3
1420411200000,1.19456,1.19537,1.19436,1.1944,569
1420411500000,1.19442,1.19442,1.19352,1.19368,421.42
1420411800000,1.19368,1.1939,1.1933,1.19348,420.6
1420412100000,1.19354,1.1953,1.19341,1.19452,732.1
1420412400000,1.19451,1.19496,1.19394,1.19396,832.03
1420412700000,1.19399,1.19445,1.19385,1.19437,386.33
1420413000000,1.19439,1.19452,1.19402,1.19405,412.67
1420413300000,1.19405,1.19405,1.19312,1.19344,600.58
1420413600000,1.19345,1.19347,1.19304,1.19319,564.02
1420413900000,1.1932,1.19391,1.1932,1.19336,594.33
1420414200000,1.19345,1.19389,1.19335,1.19387,513.21
1420414500000,1.19389,1.1942,1.19371,1.19412,592.1
1420414800000,1.19412,1.19468,1.19411,1.19454,403.47
1420415100000,1.19454,1.19495,1.19448,1.1949,464.54
1420415400000,1.1949,1.1949,1.19436,1.19467,572.39
1420415700000,1.19463,1.19469,1.1945,1.19469,473.5
1420416000000,1.19469,1.19636,1.19469,1.19619,744.6
1420416300000,1.1962,1.19634,1.19554,1.19626,883.93
1420416600000,1.19625,1.19641,1.19621,1.19639,663.18
1420416900000,1.1964,1.19666,1.19605,1.19659,482.68
1420417200000,1.1966,1.19669,1.19572,1.19594,451.08
1420417500000,1.19593,1.19656,1.19592,1.19655,540.56
1420417800000,1.19655,1.19706,1.1965,1.19689,600.36
1420418100000,1.1969,1.19693,1.19644,1.19669,632.01
1420418400000,1.19667,1.19716,1.19666,1.197,664.57
1420418700000,1.197,1.1974,1.19685,1.19737,655.59
1420419000000,1.19737,1.19761,1.1962,1.19629,914.49
1420419300000,1.19627,1.1965,1.19554,1.1963,775.16
1420419600000,1.1963,1.19637,1.19558,1.19627,655.31
1420419900000,1.19626,1.19626,1.19583,1.1962,502.41
1420420200000,1.1962,1.1969,1.19612,1.19686,419.71
1420420500000,1.19687,1.19692,1.19646,1.19672,348.72
1420420800000,1.19671,1.19723,1.19669,1.19714,425.41
1420421100000,1.19716,1.19732,1.19665,1.19665,339.79
1420421400000,1.19662,1.1967,1.19586,1.19587,446.24
1420421700000,1.19588,1.19624,1.1957,1.19587,442.62
1420422000000,1.19586,1.19593,1.19538,1.19545,481.17
1420422300000,1.19546,1.19556,1.19513,1.19538,434.4
1420422600000,1.19538,1.19575,1.19531,1.19565,559.79
1420422900000,1.19566,1.19578,1.19541,1.19548,421.19
1420423200000,1.1955,1.19581,1.19546,1.19579,327.15
1420423500000,1.19578,1.19586,1.19552,1.19567,297.84
1420423800000,1.19567,1.19602,1.19567,1.19601,182.04
1420424100000,1.19602,1.19622,1.19602,1.19618,194.99
1420424400000,1.19618,1.19651,1.19614,1.1963,315.85
1420424700000,1.19632,1.19649,1.19621,1.19636,335.57
1420425000000,1.19636,1.1965,1.19626,1.19626,295.89
1420425300000,1.19626,1.1964,1.19595,1.19617,242.27
1420425600000,1.19613,1.19649,1.19601,1.1964,409.68
1420425900000,1.19641,1.19643,1.1961,1.19614,404.37
1420426200000,1.19617,1.19648,1.19588,1.19606,357.43
1420426500000,1.19606,1.19621,1.19562,1.19562,387.53
1420426800000,1.1956,1.19565,1.19523,1.19523,358.51
1420427100000,1.19522,1.19535,1.19515,1.19523,239.7
1420427400000,1.19523,1.19531,1.1948,1.19486,368.14
1420427700000,1.19486,1.19525,1.19486,1.19509,443.85
1420428000000,1.19509,1.19518,1.19499,1.1951,166.21
1420428300000,1.19509,1.1951,1.1949,1.19491,238.57
1420428600000,1.19491,1.19491,1.19463,1.19463,437.22
1420428900000,1.19463,1.19488,1.19445,1.19488,459.28
1420429200000,1.19488,1.19521,1.19481,1.1949,326.38
1420429500000,1.1949,1.19521,1.1949,1.1951,248.49
1420429800000,1.19511,1.19512,1.19455,1.19492,363.49
1420430100000,1.19491,1.19502,1.1944,1.19441,310.34
1420430400000,1.1944,1.19451,1.19371,1.19441,663.8
1420430700000,1.19441,1.19441,1.19373,1.19374,343.59
1420431000000,1.19376,1.1941,1.19376,1.194,369.39
1420431300000,1.19398,1.19432,1.19387,1.19406,243.14
1420431600000,1.19406,1.19416,1.19397,1.19408,211.32
1420431900000,1.19408,1.19408,1.19373,1.19382,436.55
1420432200000,1.19385,1.19421,1.19355,1.19412,338.92
1420432500000,1.19413,1.19434,1.19394,1.19434,240.83
1420432800000,1.19433,1.19448,1.19431,1.1944,190.76
1420433100000,1.1944,1.19449,1.19416,1.19416,300.41
1420433400000,1.19418,1.19442,1.19418,1.19433,132.62
1420433700000,1.19436,1.1944,1.1941,1.1941,229.93
1420434000000,1.19411,1.19424,1.19386,1.19412,362.45
1420434300000,1.19412,1.19434,1.19401,1.19433,187.65
1420434600000,1.19431,1.19443,1.19414,1.19443,129.56
1420434900000,1.19441,1.19448,1.19411,1.19421,224.29
1420435200000,1.1942,1.19424,1.194,1.19424,140.13
1420435500000,1.19425,1.19429,1.1941,1.1942,147.42
1420435800000,1.19415,1.1942,1.19317,1.1932,584.76
1420436100000,1.19324,1.19335,1.19316,1.19321,308.44
1420436400000,1.19323,1.1933,1.19279,1.19282,488.93
1420436700000,1.19281,1.1929,1.1926,1.19273,385.3
1420437000000,1.19273,1.19343,1.19266,1.19328,366.23
1420437300000,1.19329,1.19372,1.19329,1.19351,422.3
1420437600000,1.19351,1.19387,1.1931,1.19352,507.67
1420437900000,1.19354,1.19372,1.19346,1.19361,329.43
1420438200000,1.1936,1.19401,1.19349,1.19356,541.03
1420438500000,1.19356,1.19404,1.19351,1.19384,334.54
1420438800000,1.19383,1.19385,1.19342,1.19365,410.71
1420439100000,1.19364,1.19376,1.19346,1.19351,342.84
1420439400000,1.19351,1.19367,1.19322,1.19351,280.38
1420439700000,1.19353,1.19356,1.19345,1.19352,240.93
1420440000000,1.19351,1.19387,1.19346,1.19361,392.7
1420440300000,1.19363,1.19446,1.19357,1.1944,426.24
1420440600000,1.19445,1.1947,1.19408,1.1947,491.88
1420440900000,1.19469,1.19476,1.19426,1.19473,404.5
1420441200000,1.19475,1.19514,1.19462,1.19495,654.5
1420441500000,1.19494,1.19526,1.19471,1.19515,697.02
1420441800000,1.19516,1.19543,1.19475,1.19475,772.01
1420442100000,1.19475,1.19535,1.19475,1.19522,703.82
1420442400000,1.19522,1.19608,1.19521,1.19596,616.09
1420442700000,1.19597,1.19605,1.19555,1.19556,416.83
1420443000000,1.19556,1.19561,1.19526,1.19541,731.89
1420443300000,1.19543,1.19581,1.19542,1.19572,469.37
1420443600000,1.1957,1.19572,1.19404,1.19446,856.3
1420443900000,1.19442,1.19495,1.19439,1.19473,509.6
1420444200000,1.19475,1.19558,1.19475,1.19541,678.91
1420444500000,1.19541,1.19591,1.19541,1.19566,879.69
1420444800000,1.19552,1.19685,1.19516,1.19681,1127.58
1420445100000,1.19683,1.19697,1.1961,1.19647,880.08
1420445400000,1.19647,1.19685,1.19574,1.19577,929.81
1420445700000,1.19577,1.19625,1.19575,1.19615,841.03
1420446000000,1.19615,1.19636,1.19602,1.19633,564.6
1420446300000,1.1963,1.19686,1.19595,1.19629,766.48
1420446600000,1.1963,1.19736,1.19626,1.19693,1309.65
1420446900000,1.19693,1.1975,1.19686,1.19707,997.68
1420447200000,1.19708,1.19762,1.1964,1.19644,1298.3
1420447500000,1.19645,1.19667,1.19596,1.19599,739.68
1420447800000,1.19597,1.19628,1.19586,1.19592,647.95
1420448100000,1.19592,1.19607,1.19546,1.19551,875.43
1420448400000,1.19557,1.19557,1.19435,1.19503,1447.82
1420448700000,1.19504,1.19535,1.19465,1.19465,878.37
1420449000000,1.19465,1.19557,1.19434,1.19543,885.42
1420449300000,1.19543,1.19569,1.19475,1.19485,941.03
1420449600000,1.19486,1.19496,1.19433,1.19463,808.55
1420449900000,1.19464,1.19532,1.19461,1.19529,795.78
1420450200000,1.19528,1.19592,1.19526,1.19585,993.62
1420450500000,1.19585,1.19605,1.19542,1.19572,634.16
1420450800000,1.19573,1.19591,1.19563,1.19575,525.25
1420451100000,1.19575,1.19607,1.19541,1.19551,544.91
1420451400000,1.19553,1.19556,1.1951,1.19513,568.54
1420451700000,1.19513,1.19557,1.19505,1.19543,622.24
1420452000000,1.19545,1.1957,1.19489,1.19489,592.22
1420452300000,1.19483,1.19486,1.19433,1.19443,744.18
1420452600000,1.19443,1.19475,1.1937,1.19381,958.95
1420452900000,1.19381,1.19412,1.19375,1.19382,685.05
1420453200000,1.19383,1.19403,1.19353,1.19356,627.11
1420453500000,1.19355,1.19416,1.19354,1.19366,713.66
1420453800000,1.19366,1.19367,1.19278,1.1929,1204.16
1420454100000,1.1929,1.19331,1.19284,1.19293,813.6
1420454400000,1.19293,1.19316,1.19247,1.19265,757.34
1420454700000,1.19264,1.1929,1.19143,1.19176,1291.16
1420455000000,1.19176,1.19269,1.19168,1.19215,879.24
1420455300000,1.19215,1.19235,1.19172,1.19205,766.09
1420455600000,1.19206,1.19252,1.19177,1.19223,752.29
1420455900000,1.19223,1.19246,1.1922,1.19232,440.15
1420456200000,1.19232,1.19232,1.19151,1.19163,648.53
1420456500000,1.19163,1.19189,1.19155,1.19168,438.66
1420456800000,1.19168,1.19174,1.19118,1.19164,564.32
1420457100000,1.19165,1.19206,1.19121,1.19165,658.11
1420457400000,1.19165,1.19197,1.19106,1.19106,617.69
1420457700000,1.19106,1.19106,1.1906,1.1906,625.23
1420458000000,1.1906,1.19077,1.19025,1.19046,997.11
1420458300000,1.19046,1.19064,1.19001,1.19044,756.83
1420458600000,1.19043,1.19072,1.19035,1.19065,591.67
1420458900000,1.19065,1.19067,1.19011,1.19052,864.37
1420459200000,1.19052,1.19117,1.19046,1.19116,1084.69
1420459500000,1.19117,1.19195,1.19114,1.19188,995.06
1420459800000,1.19189,1.1919,1.19146,1.19148,763.56
1420460100000,1.19148,1.1915,1.19048,1.19048,810.41
1420460400000,1.19051,1.19067,1.19035,1.19051,895.3
1420460700000,1.19052,1.19088,1.19043,1.19065,574.15
1420461000000,1.19065,1.19083,1.18982,1.18982,903.3
1420461300000,1.18982,1.18984,1.18872,1.18925,1193.11
1420461600000,1.18926,1.18986,1.18925,1.18934,950.05
1420461900000,1.18934,1.18974,1.18928,1.18961,728.06
1420462200000,1.18961,1.19007,1.1895,1.18997,1019.11
1420462500000,1.18998,1.19019,1.18987,1.18997,892.15
1420462800000,1.18996,1.19017,1.1893,1.19002,944.2
1420463100000,1.19003,1.19146,1.19003,1.19138,1185.12
1420463400000,1.19136,1.19155,1.19106,1.19151,1292.41
1420463700000,1.19152,1.19176,1.19103,1.19105,1385.57
1420464000000,1.19116,1.19148,1.19106,1.19127,815.08
1420464300000,1.19126,1.19176,1.19126,1.19166,808.25
1420464600000,1.19166,1.1926,1.19163,1.1925,1013.9
