timestamp,open,high,low,close,volume
1736920500000,157.262,157.333,157.252,157.317,1464.67
1736920800000,157.317,157.353,157.282,157.31,2602.74
1736921100000,157.309,157.369,157.295,157.364,1952.13
1736921400000,157.362,157.381,157.319,157.32,1818.22
1736921700000,157.32,157.401,157.312,157.4,1307.64
1736922000000,157.402,157.441,157.391,157.422,1259.76
1736922300000,157.423,157.423,157.406,157.411,899.43
1736922600000,157.412,157.43,157.368,157.415,1158.78
1736922900000,157.416,157.433,157.38,157.393,728.82
1736923200000,157.391,157.396,157.348,157.349,825.99
1736923500000,157.35,157.364,157.29,157.295,1380.47
1736923800000,157.295,157.34,157.293,157.34,1052.31
1736924100000,157.34,157.353,157.315,157.341,905.61
1736924400000,157.342,157.343,157.252,157.278,1341.18
1736924700000,157.278,157.278,157.171,157.205,2811.76
1736925000000,157.203,157.235,157.168,157.207,2402.82
1736925300000,157.208,157.245,157.182,157.237,2021.91
1736925600000,157.238,157.281,157.234,157.258,1683.96
1736925900000,157.265,157.269,157.167,157.169,1938
1736926200000,157.168,157.185,157.121,157.124,2266.74
1736926500000,157.122,157.125,157.054,157.098,2309.9999
1736926800000,157.098,157.165,157.082,157.084,2502.23
1736927100000,157.084,157.088,156.972,157.002,3212.95
1736927400000,157.003,157.03,156.859,156.865,2510.79
1736927700000,156.864,156.895,156.84,156.882,3062.73
1736928000000,156.882,156.905,156.782,156.821,4200.84
1736928300000,156.818,156.892,156.792,156.804,2955.8401
1736928600000,156.804,156.835,156.718,156.796,3719.61
1736928900000,156.796,156.912,156.79,156.892,3176.6301
1736929200000,156.893,156.908,156.839,156.867,2501.64
1736929500000,156.868,156.99,156.852,156.954,2944.77
1736929800000,156.953,157.092,156.941,157.026,2517.48
1736930100000,157.024,157.08,157.01,157.074,1633.62
1736930400000,157.074,157.115,157.061,157.079,1929.31
1736930700000,157.08,157.136,157.066,157.136,2002.74
1736931000000,157.136,157.208,157.133,157.157,2050.57
1736931300000,157.16,157.173,157.107,157.11,1887.21
1736931600000,157.11,157.125,157.029,157.029,1863.95
1736931900000,157.03,157.034,156.909,156.914,2348.46
1736932200000,156.913,156.931,156.865,156.927,2777.89
1736932500000,156.928,156.928,156.838,156.84,2513.61
1736932800000,156.839,156.886,156.785,156.882,2783.49
1736933100000,156.883,156.883,156.797,156.814,2238.12
1736933400000,156.813,156.841,156.709,156.833,3128.88
1736933700000,156.831,156.889,156.785,156.854,2451.9
1736934000000,156.853,156.875,156.775,156.793,2284.26
1736934300000,156.792,156.811,156.708,156.779,3333.4799
1736934600000,156.779,156.848,156.778,156.821,2481.33
1736934900000,156.818,156.893,156.818,156.864,1564.68
1736935200000,156.866,156.915,156.858,156.868,1684.71
1736935500000,156.867,156.924,156.854,156.855,2345.1
1736935800000,156.854,156.869,156.814,156.857,2433.69
1736936100000,156.857,156.894,156.817,156.82,2197.8
1736936400000,156.822,156.905,156.822,156.881,2514.81
1736936700000,156.88,156.89,156.809,156.832,1977.24
1736937000000,156.835,156.858,156.802,156.826,2173.32
1736937300000,156.825,156.855,156.818,156.828,2212.9799
1736937600000,156.828,156.835,156.78,156.79,2018.94
1736937900000,156.791,156.834,156.766,156.79,1580.97
1736938200000,156.789,156.807,156.747,156.766,1263.96
1736938500000,156.767,156.818,156.766,156.789,1685.52
1736938800000,156.789,156.793,156.715,156.734,2165.47
1736939100000,156.734,156.796,156.734,156.791,1749.48
1736939400000,156.79,156.837,156.787,156.824,1992.51
1736939700000,156.826,156.88,156.823,156.855,1571.5
1736940000000,156.857,156.877,156.841,156.854,1337.76
1736940300000,156.855,156.907,156.85,156.894,1461.46
1736940600000,156.893,156.907,156.871,156.899,1142.55
1736940900000,156.899,156.939,156.899,156.923,1739.16
1736941200000,156.924,156.965,156.903,156.958,1775.76
1736941500000,156.957,157.045,156.957,157.043,2156.7
1736941800000,157.042,157.057,156.992,157,1561.35
1736942100000,157,157.036,156.999,157.011,1340.31
1736942400000,157.012,157.051,156.95,156.97,1565.07
1736942700000,156.97,157,156.969,156.979,1638.72
1736943000000,156.98,156.991,156.937,156.947,1818.3
1736943300000,156.948,156.979,156.946,156.974,1774.54
1736943600000,156.976,157.006,156.946,156.946,1695.52
1736943900000,156.946,156.953,156.873,156.878,2076.03
1736944200000,156.878,156.905,156.855,156.892,1403.94
1736944500000,156.893,156.916,156.875,156.916,1271.82
1736944800000,156.916,156.939,156.91,156.928,1493.16
1736945100000,156.928,157.017,156.918,157,1111.53
1736945400000,157.001,157.014,156.901,156.904,1430.07
1736945700000,156.905,156.983,156.903,156.977,1910.37
1736946000000,156.977,156.998,156.937,156.991,1833.78
1736946300000,156.992,157.041,156.979,157.026,1398.36
1736946600000,157.027,157.08,157.023,157.054,1749.13
1736946900000,157.055,157.06,156.968,156.988,2200.8
1736947200000,156.986,157.027,156.957,157.026,2558.43
1736947500000,157.024,157.086,156.967,156.974,2593.71
1736947800000,156.86,156.86,156.314,156.358,5965.19
1736948100000,156.357,156.457,156.25,156.402,6919.8799
1736948400000,156.4,156.599,156.362,156.503,6723.66
1736948700000,156.504,156.58,156.357,156.369,6057.84
1736949000000,156.368,156.458,156.332,156.37,5506.6601
1736949300000,156.369,156.415,156.304,156.395,5348.3501
1736949600000,156.398,156.443,156.314,156.415,5309.1301
1736949900000,156.418,156.46,156.297,156.354,5578.4401
1736950200000,156.354,156.404,156.23,156.307,5235.26
1736950500000,156.307,156.313,156.139,156.159,5172.8199
1736950800000,156.158,156.203,156.036,156.04,4118.13
1736951100000,156.041,156.107,155.935,155.983,4766.67
1736951400000,155.982,156.249,155.948,156.246,5893.33
1736951700000,156.248,156.283,156.172,156.247,5482.18
1736952000000,156.247,156.326,156.217,156.285,3750.36
1736952300000,156.285,156.353,156.217,156.233,3618.85
1736952600000,156.232,156.316,156.219,156.24,4451.64
1736952900000,156.241,156.346,156.197,156.282,5243.6099
1736953200000,156.281,156.49,156.281,156.49,5199.7499
1736953500000,156.491,156.525,156.416,156.436,4454.55
1736953800000,156.437,156.447,156.322,156.351,4708.53
1736954100000,156.351,156.376,156.238,156.277,3997.44
1736954400000,156.275,156.333,156.253,156.302,3441.04
1736954700000,156.304,156.36,156.221,156.229,2964.06
1736955000000,156.23,156.245,156.076,156.134,3709.5
1736955300000,156.133,156.216,156.108,156.194,2999.2499
1736955600000,156.195,156.318,156.169,156.269,2472.88
1736955900000,156.27,156.381,156.255,156.363,2055.67
1736956200000,156.361,156.416,156.356,156.392,2464.86
1736956500000,156.39,156.415,156.252,156.289,4054.18
1736956800000,156.29,156.45,156.285,156.412,3114.32
1736957100000,156.411,156.575,156.398,156.518,3198.65
1736957400000,156.519,156.604,156.507,156.521,2186.4
1736957700000,156.524,156.592,156.497,156.569,3365.38
1736958000000,156.569,156.591,156.485,156.557,2064.9
1736958300000,156.558,156.666,156.552,156.629,2945.94
1736958600000,156.629,156.729,156.625,156.708,4102.99
1736958900000,156.707,156.732,156.634,156.689,3351.73
1736959200000,156.689,156.718,156.618,156.665,3209.17
1736959500000,156.666,156.666,156.597,156.613,2295
1736959800000,156.615,156.672,156.604,156.64,2775.36
1736960100000,156.638,156.644,156.596,156.599,2451.81
1736960400000,156.599,156.607,156.547,156.575,2626.98
1736960700000,156.574,156.574,156.521,156.536,1601.99
1736961000000,156.537,156.545,156.509,156.534,1986.33
1736961300000,156.534,156.557,156.497,156.557,1676.79
1736961600000,156.555,156.571,156.512,156.544,1830.24
1736961900000,156.546,156.563,156.5,156.538,1728.12
1736962200000,156.54,156.543,156.48,156.505,1864.29
1736962500000,156.506,156.536,156.497,156.507,1343.76
1736962800000,156.508,156.527,156.488,156.522,1701.18
1736963100000,156.523,156.571,156.511,156.557,1340.42
1736963400000,156.557,156.584,156.552,156.559,1354.89
1736963700000,156.557,156.584,156.544,156.55,1384.17
1736964000000,156.549,156.572,156.532,156.559,1485.3
1736964300000,156.561,156.561,156.523,156.547,1407.42
1736964600000,156.544,156.559,156.509,156.558,1476.66
1736964900000,156.556,156.559,156.44,156.44,1489.95
1736965200000,156.439,156.463,156.401,156.449,1600.47
1736965500000,156.452,156.508,156.448,156.507,1504.69
1736965800000,156.508,156.524,156.48,156.521,1792.05
1736966100000,156.522,156.522,156.482,156.485,1092.12
1736966400000,156.486,156.532,156.473,156.522,1316.49
1736966700000,156.524,156.536,156.482,156.482,958.08
1736967000000,156.483,156.501,156.471,156.473,1205.52
1736967300000,156.472,156.497,156.464,156.495,887.4
1736967600000,156.496,156.533,156.47,156.52,979.26
1736967900000,156.523,156.536,156.507,156.509,902.36
1736968200000,156.51,156.563,156.509,156.546,891.27
1736968500000,156.553,156.562,156.497,156.509,1070.82
1736968800000,156.511,156.537,156.499,156.534,1350.54
1736969100000,156.534,156.534,156.494,156.502,1166.85
1736969400000,156.502,156.517,156.496,156.506,1163.82
1736969700000,156.507,156.51,156.477,156.484,878.1
1736970000000,156.484,156.51,156.474,156.506,1554.87
1736970300000,156.504,156.511,156.482,156.496,1240.68
1736970600000,156.497,156.513,156.48,156.509,1116.25
1736970900000,156.509,156.521,156.432,156.461,1828.38
1736971200000,156.462,156.507,156.459,156.475,1456.72
1736971500000,156.476,156.481,156.446,156.461,1084.05
1736971800000,156.462,156.475,156.441,156.472,1022.67
1736972100000,156.472,156.474,156.448,156.461,701.85
1736972400000,156.461,156.468,156.437,156.438,775.11
1736972700000,156.436,156.444,156.425,156.435,805.91
1736973000000,156.436,156.452,156.405,156.422,668.97
1736973300000,156.422,156.451,156.418,156.437,919.17
1736973600000,156.437,156.486,156.437,156.463,1025.13
1736973900000,156.462,156.482,156.45,156.477,722.2
1736974200000,156.478,156.488,156.461,156.463,759
1736974500000,156.464,156.48,156.439,156.441,1687.41
1736974800000,156.441,156.479,156.438,156.464,721.22
1736975100000,156.463,156.52,156.463,156.51,626.01
1736975400000,156.509,156.511,156.484,156.484,286.95
1736975700000,156.485,156.512,156.48,156.512,562.14
1736976000000,156.512,156.535,156.506,156.523,317.4
1736976300000,156.524,156.551,156.521,156.551,560.67
1736976600000,156.55,156.551,156.522,156.523,527.55
1736976900000,156.523,156.544,156.509,156.539,457.86
1736977200000,156.535,156.537,156.509,156.511,517.44
1736977500000,156.513,156.514,156.505,156.508,335.28
1736977800000,156.507,156.508,156.469,156.473,462.39
1736978100000,156.474,156.475,156.431,156.435,544.89
1736978400000,156.421,156.435,156.308,156.425,47.4
1736978700000,156.438,156.438,156.343,156.363,71.25
1736979000000,156.364,156.369,156.359,156.359,68.4
1736979300000,156.359,156.399,156.318,156.329,126.48
1736979600000,156.327,156.36,156.327,156.349,127.8
1736979900000,156.349,156.368,156.349,156.358,80.7
1736980200000,156.358,156.371,156.353,156.362,21.15
1736980500000,156.362,156.383,156.353,156.355,40.8
1736980800000,156.354,156.382,156.353,156.373,383.79
1736981100000,156.372,156.398,156.369,156.369,194.7
1736981400000,156.369,156.372,156.327,156.335,229.5
1736981700000,156.335,156.357,156.33,156.348,347.82
1736982000000,156.348,156.405,156.348,156.369,475.74
1736982300000,156.369,156.4,156.358,156.381,334.8
1736982600000,156.382,156.39,156.37,156.382,375.3
1736982900000,156.382,156.384,156.324,156.325,406.8
1736983200000,156.323,156.327,156.299,156.31,685.35
1736983500000,156.311,156.314,156.307,156.313,135.45
1736983800000,156.314,156.333,156.309,156.323,575.46
1736984100000,156.322,156.329,156.318,156.323,416.7
1736984400000,156.324,156.339,156.321,156.336,300.6
1736984700000,156.335,156.337,156.253,156.265,741.03
1736985000000,156.264,156.286,156.215,156.267,883.02
1736985300000,156.268,156.279,156.216,156.219,823.26
1736985600000,156.218,156.314,156.189,156.277,1458.54
1736985900000,156.276,156.33,156.264,156.315,1086.06
1736986200000,156.315,156.34,156.277,156.327,1147.77
1736986500000,156.327,156.402,156.311,156.4,1188.86
1736986800000,156.399,156.431,156.385,156.387,1323.3
1736987100000,156.385,156.419,156.373,156.398,717.3
1736987400000,156.401,156.456,156.275,156.282,1412.55
1736987700000,156.282,156.323,156.268,156.295,1765.93
1736988000000,156.296,156.331,156.292,156.293,913.65
1736988300000,156.295,156.528,156.285,156.474,1785.54
1736988600000,156.474,156.52,156.272,156.353,4008.1499
1736988900000,156.352,156.365,156.167,156.185,2430.07
1736989200000,156.184,156.184,156.057,156.099,3303.5999
1736989500000,156.099,156.142,156.01,156.107,2591.5899
1736989800000,156.104,156.152,156.05,156.116,2987.25
1736990100000,156.112,156.153,156.048,156.116,3121.53
1736990400000,156.117,156.143,155.956,155.983,3386.0699
1736990700000,155.984,155.985,155.687,155.737,4321.71
1736991000000,155.735,155.747,155.597,155.635,4423.5699
1736991300000,155.631,155.733,155.607,155.732,2713.23
1736991600000,155.734,155.76,155.614,155.681,3715.29
1736991900000,155.68,155.697,155.552,155.615,3634.17
1736992200000,155.613,155.613,155.479,155.527,3560.3199
1736992500000,155.527,155.624,155.511,155.55,3332.2499
1736992800000,155.549,155.636,155.206,155.462,4839.42
1736993100000,155.461,155.615,155.453,155.586,3709.3699
1736993400000,155.587,155.647,155.534,155.568,3747.72
1736993700000,155.569,155.726,155.536,155.69,2941.14
1736994000000,155.689,155.774,155.651,155.69,2932.89
1736994300000,155.692,155.713,155.618,155.618,2378.58
1736994600000,155.618,155.694,155.598,155.692,2694.1501
1736994900000,155.692,155.739,155.644,155.644,2077.59
1736995200000,155.651,155.651,155.542,155.583,2802.8999
1736995500000,155.583,155.611,155.544,155.56,2151.6
1736995800000,155.56,155.669,155.545,155.658,1940.25
1736996100000,155.658,155.759,155.625,155.729,2585.43
1736996400000,155.727,155.836,155.705,155.786,2264.56
1736996700000,155.786,155.837,155.727,155.74,2185.95
1736997000000,155.74,155.836,155.722,155.791,2282.91
1736997300000,155.791,155.818,155.759,155.818,2316.51
1736997600000,155.818,155.84,155.77,155.771,1624.66
1736997900000,155.769,155.784,155.708,155.749,1827.87
1736998200000,155.752,155.767,155.706,155.761,1744.17
1736998500000,155.764,155.855,155.764,155.825,1344.57
1736998800000,155.825,155.827,155.757,155.762,2020.59
1736999100000,155.762,155.775,155.718,155.75,1853.19
1736999400000,155.75,155.787,155.722,155.786,1162.32
1736999700000,155.785,155.789,155.759,155.774,1058.67
1737000000000,155.775,155.775,155.643,155.646,1717.74
1737000300000,155.647,155.702,155.603,155.676,1541.71
1737000600000,155.677,155.717,155.65,155.717,1568.01
1737000900000,155.716,155.757,155.685,155.756,1402.35
1737001200000,155.755,155.815,155.755,155.802,1060.89
1737001500000,155.802,155.849,155.736,155.848,1852.86
1737001800000,155.848,155.883,155.839,155.858,1544.76
1737002100000,155.858,155.917,155.83,155.917,1773.51
1737002400000,155.918,155.939,155.903,155.934,1094.76
1737002700000,155.934,155.943,155.887,155.931,1165.08
1737003000000,155.931,155.958,155.918,155.956,886.74
1737003300000,155.955,155.969,155.935,155.951,666.66
1737003600000,155.951,156.008,155.944,155.971,969.96
1737003900000,155.97,156.023,155.968,155.999,1237.04
1737004200000,155.999,156.034,155.964,156.032,1611.39
1737004500000,156.032,156.108,156.029,156.061,1208.58
1737004800000,156.063,156.087,156.043,156.044,1228.68
1737005100000,156.042,156.063,155.973,155.988,1417.32
1737005400000,155.989,156.066,155.985,156.051,1462.92
1737005700000,156.052,156.067,156.013,156.017,1483.71
1737006000000,156.018,156.083,156.006,156.067,1508.28
1737006300000,156.068,156.104,156.064,156.074,1354.68
1737006600000,156.075,156.09,156.009,156.084,1974.06
1737006900000,156.085,156.117,156.048,156.113,2052.75
1737007200000,156.112,156.171,156.094,156.116,2079.29
1737007500000,156.117,156.118,156.058,156.062,1937.38
1737007800000,156.062,156.151,156.03,156.112,2900.62
1737008100000,156.113,156.173,156.105,156.16,1977.75
1737008400000,156.16,156.231,156.149,156.21,2377.89
1737008700000,156.21,156.215,156.143,156.174,2007.03
1737009000000,156.175,156.261,156.174,156.248,2131.56
1737009300000,156.253,156.31,156.239,156.257,1915.54
1737009600000,156.258,156.272,156.182,156.183,1370.85
1737009900000,156.183,156.233,156.16,156.173,1333.38
1737010200000,156.17,156.173,156.101,156.102,1233.83
1737010500000,156.102,156.122,156.067,156.096,765.96
1737010800000,156.097,156.149,156.071,156.112,1903.57
1737011100000,156.118,156.15,156.11,156.124,2204.17
1737011400000,156.124,156.189,156.118,156.122,2600.43
1737011700000,156.123,156.125,156.056,156.075,1784.82
1737012000000,156.075,156.139,156.047,156.12,1094.04
1737012300000,156.119,156.161,156.092,156.114,1141.02
1737012600000,156.114,156.135,156.085,156.087,1285.14
1737012900000,156.087,156.133,156.053,156.11,1256.13
1737013200000,156.111,156.124,156.062,156.063,1407.85
1737013500000,156.064,156.079,156.024,156.039,1412.17
1737013800000,156.039,156.212,156.03,156.21,1803.12
1737014100000,156.213,156.24,156.18,156.184,2402.82
1737014400000,156.183,156.233,156.072,156.085,1637.33
1737014700000,156.085,156.087,155.999,156.012,1173.03
1737015000000,156.012,156.034,155.963,156.011,1216.92
1737015300000,156.011,156.056,155.928,155.931,1318.89
1737015600000,155.931,155.965,155.857,155.94,2116.73
1737015900000,155.939,156.03,155.88,156.017,1828.57
1737016200000,156.018,156.081,156.004,156.077,1495.92
1737016500000,156.079,156.092,156.01,156.071,1885.88
1737016800000,156.071,156.085,156.022,156.061,1275.36
1737017100000,156.062,156.064,155.948,155.955,900.33
1737017400000,155.956,155.994,155.897,155.924,1607.94
1737017700000,155.924,155.943,155.878,155.895,1599.03
1737018000000,155.896,155.908,155.832,155.906,1607.44
1737018300000,155.907,155.932,155.863,155.864,1120.53
1737018600000,155.863,155.92,155.856,155.859,1737.01
1737018900000,155.856,155.883,155.808,155.832,1369.32
1737019200000,155.833,155.849,155.797,155.799,919.19
1737019500000,155.8,155.836,155.773,155.789,1445.79
1737019800000,155.79,155.807,155.748,155.75,1207.41
1737020100000,155.751,155.783,155.75,155.782,683.37
1737020400000,155.783,155.783,155.723,155.765,1512.06
1737020700000,155.774,155.841,155.774,155.787,894.54
1737021000000,155.787,155.8,155.725,155.726,1142.01
1737021300000,155.727,155.738,155.609,155.68,1550.75
1737021600000,155.681,155.698,155.63,155.646,1223.01
1737021900000,155.645,155.716,155.643,155.706,1209.56
1737022200000,155.706,155.73,155.655,155.667,737.16
1737022500000,155.667,155.763,155.658,155.752,677.46
1737022800000,155.752,155.753,155.699,155.715,857.16
1737023100000,155.716,155.765,155.706,155.726,679.41
1737023400000,155.724,155.727,155.673,155.701,891.57
1737023700000,155.701,155.705,155.678,155.693,575.67
1737024000000,155.693,155.696,155.644,155.652,728.61
1737024300000,155.652,155.718,155.647,155.712,954.49
1737024600000,155.712,155.733,155.699,155.702,774.15
1737024900000,155.7,155.713,155.657,155.663,768.36
1737025200000,155.662,155.704,155.646,155.702,1098.78
1737025500000,155.702,155.788,155.702,155.777,842.73
1737025800000,155.777,155.812,155.764,155.802,1054.08
1737026100000,155.802,155.802,155.753,155.776,1052.33
1737026400000,155.775,155.777,155.731,155.739,1028.28
1737026700000,155.738,155.76,155.736,155.753,688.44
1737027000000,155.752,155.802,155.74,155.765,1027.11
1737027300000,155.764,155.81,155.758,155.793,791.4
1737027600000,155.796,155.813,155.763,155.795,1030.53
1737027900000,155.796,155.872,155.788,155.872,696.18
1737028200000,155.872,155.873,155.807,155.821,1364.38
1737028500000,155.821,155.849,155.777,155.781,1097.58
1737028800000,155.782,155.878,155.78,155.868,851.25
1737029100000,155.868,155.948,155.851,155.92,914.04
1737029400000,155.919,155.959,155.919,155.953,1110.09
1737029700000,155.954,155.971,155.937,155.947,1198.08
1737030000000,155.951,156.085,155.951,156.075,1189.89
1737030300000,156.074,156.09,156.055,156.089,626.73
1737030600000,156.091,156.158,156.088,156.131,1033.04
1737030900000,156.13,156.147,156.11,156.113,790.47
1737031200000,156.114,156.14,156.079,156.136,897.72
1737031500000,156.134,156.144,156.09,156.114,936.57
1737031800000,156.119,156.199,156.118,156.163,1140.84
1737032100000,156.161,156.168,156.106,156.106,1100.96
1737032400000,156.107,156.182,156.103,156.157,1711.21
1737032700000,156.156,156.244,156.144,156.216,1432.58
1737033000000,156.214,156.214,156.156,156.161,1411.19
1737033300000,156.16,156.22,156.154,156.217,1074.72
1737033600000,156.217,156.263,156.215,156.25,1458.81
1737033900000,156.252,156.301,156.251,156.256,1118.89
1737034200000,156.254,156.362,155.965,156.114,5660.5001
1737034500000,156.11,156.205,156.053,156.203,5503.65
1737034800000,156.203,156.227,155.954,155.984,4998.12
1737035100000,155.984,156.058,155.954,156.013,4043.31
1737035400000,156.012,156.019,155.844,155.917,4594.43
1737035700000,155.918,155.981,155.898,155.902,3647.18
1737036000000,155.909,156.055,155.909,156.049,3113.27
1737036300000,156.048,156.154,156.012,156.141,2777.2
1737036600000,156.139,156.15,156.06,156.079,3206.61
1737036900000,156.084,156.129,155.987,156.023,3544.32
1737037200000,156.024,156.073,155.974,156.048,3378.87
1737037500000,156.048,156.085,155.956,155.988,4227.9901
1737037800000,155.988,156.126,155.963,156.04,4829.6801
1737038100000,156.041,156.041,155.946,155.979,3957.76
1737038400000,155.978,155.981,155.896,155.917,3307.74
1737038700000,155.918,156.016,155.91,156.012,3449.8199
1737039000000,156.013,156.175,156.013,156.118,3528.44
1737039300000,156.119,156.15,156.076,156.127,3231
1737039600000,156.126,156.194,156.061,156.155,3920.55
1737039900000,156.155,156.155,155.697,155.714,6735.13
1737040200000,155.717,155.793,155.684,155.71,5092.08
1737040500000,155.716,155.783,155.661,155.684,5341.08
1737040800000,155.683,155.738,155.555,155.579,5013.6
1737041100000,155.578,155.64,155.556,155.59,4739.43
1737041400000,155.59,155.602,155.453,155.508,3642.05
1737041700000,155.51,155.604,155.451,155.492,3152.7
1737042000000,155.493,155.5,155.427,155.434,3836.3699
1737042300000,155.436,155.52,155.387,155.439,4421.9299
1737042600000,155.438,155.468,155.41,155.437,3523.66
1737042900000,155.437,155.506,155.398,155.425,4024.1601
1737043200000,155.423,155.456,155.279,155.286,5542.4699
1737043500000,155.288,155.407,155.254,155.271,4206.54
1737043800000,155.271,155.379,155.231,155.364,4350.8
1737044100000,155.366,155.551,155.365,155.477,4267.2401
1737044400000,155.475,155.511,155.36,155.36,4574.4299
1737044700000,155.361,155.376,155.249,155.279,5024.1
1737045000000,155.276,155.302,155.131,155.144,4047.87
1737045300000,155.144,155.222,155.137,155.191,3014.01
1737045600000,155.194,155.212,155.1,155.188,3648.4601
1737045900000,155.188,155.258,155.147,155.254,3864.69
1737046200000,155.255,155.384,155.23,155.38,3662.18
1737046500000,155.38,155.479,155.341,155.438,2530.77
1737046800000,155.437,155.492,155.375,155.423,2903.51
1737047100000,155.424,155.509,155.402,155.444,2153.46
1737047400000,155.445,155.448,155.336,155.342,3283.65
1737047700000,155.341,155.42,155.247,155.313,4028.02
1737048000000,155.313,155.432,155.287,155.41,3685.05
1737048300000,155.408,155.408,155.298,155.316,2881.47
1737048600000,155.315,155.354,155.263,155.292,2718.69
1737048900000,155.292,155.326,155.229,155.278,2538.63
1737049200000,155.28,155.315,155.241,155.29,2489.61
1737049500000,155.289,155.314,155.171,155.206,2668.23
1737049800000,155.207,155.303,155.206,155.255,2292.9
1737050100000,155.259,155.291,155.217,155.266,2377.44
1737050400000,155.266,155.326,155.241,155.256,2142.84
1737050700000,155.253,155.254,155.193,155.23,1859.88
1737051000000,155.229,155.243,155.174,155.182,1563.84
1737051300000,155.18,155.186,155.146,155.184,1253.76
1737051600000,155.184,155.212,155.168,155.207,1934.37
1737051900000,155.207,155.302,155.207,155.292,1084.23
1737052200000,155.293,155.338,155.291,155.33,1600.5
1737052500000,155.331,155.361,155.314,155.358,1558.27
1737052800000,155.356,155.377,155.318,155.352,1392.78
1737053100000,155.352,155.377,155.339,155.376,1524.33
1737053400000,155.375,155.375,155.318,155.319,1314.87
1737053700000,155.318,155.384,155.316,155.35,1370.1
1737054000000,155.351,155.374,155.302,155.316,1975.02
1737054300000,155.317,155.327,155.281,155.321,1327.32
1737054600000,155.32,155.32,155.261,155.268,1102.35
1737054900000,155.268,155.282,155.231,155.257,968.4
